transaction_id,timestamp,amount,merchant,category,customer_id,fraudulent
3164329f-2a42-47c6-9f00-3162b9c08f37,2020-01-02 16:20:31.055058,551.4503115018803,Adams-Davies,Clothing,8131,False
7d1bfb7f-9784-4ad9-9bbc-8023c7d2d324,2024-02-16 05:01:09.515989,787.701087859131,Wolfe Group,Entertainment,8618,False
7387f037-b9cc-4acc-877f-f28291fb094c,2022-07-01 21:32:36.581456,158.55602330497476,Wong-Kemp,Grocery,2615,False
f61be2cc-30f6-4028-a9d2-5261fbfd70d5,2021-05-12 09:55:05.800202,396.49825502305674,Villegas Inc,Clothing,4437,False
6a8f21fe-a072-4d66-a1aa-f400bd0a3bb9,2022-06-27 22:18:47.621047,414.3731842308877,"Taylor, Velasquez and Miller",Electronics,7997,False
8ffe4b42-d0ee-4439-bbc7-9c4d69991fb8,2022-10-26 14:19:58.276163,411.6260269031464,"Austin, Pierce and Cole",Entertainment,5063,False
77b33667-11db-4cf5-8d67-ebf7067e9aa1,2024-02-07 02:03:59.322639,530.7695479481055,Robinson-Miller,Utilities,2345,False
14aa86cf-467d-4e3f-b490-24d8f2e6326f,2021-10-20 08:23:28.847078,523.1981914571162,Smith PLC,Grocery,9348,False
969925a2-23dd-4068-8347-bcdeeff1031e,2020-11-16 03:10:34.278151,804.0785102617127,Cook-White,Utilities,7121,False
36a6a6a5-1165-4597-a420-22625efe7fab,2023-08-30 01:02:02.024152,834.1477693858491,Roberts-Wagner,Utilities,9567,False
65c44fb9-f0af-4872-beb1-aa8dd294c786,2020-04-06 13:32:10.265105,235.21944389278028,Jennings Group,Clothing,6303,False
1a14a9f3-b7c5-4848-be6a-1d73c4203ea8,2022-12-21 16:12:24.875810,222.4867476752067,"Lewis, Warren and Snyder",Grocery,5184,False
4ce975c9-1e37-458e-9746-4d3fff1bc163,2021-12-20 21:37:52.708931,588.0189971395736,Stevenson-Butler,Grocery,7534,False
5bb04ba6-ae2c-48b8-ba4e-7e50f0255c3b,2022-09-18 22:32:33.288456,514.8783158491664,Bolton-Hansen,Electronics,2020,False
02c5a2ba-3501-41d1-8579-0f1f996b02b4,2024-02-19 06:44:13.223590,504.63435335022865,"Howell, Parks and Barron",Grocery,7353,False
be6e1c28-6eb8-4f74-bf56-25d81ab88485,2022-06-16 17:32:31.127971,98.59603815322681,Moore-Skinner,Grocery,9382,False
59956230-4be8-4ce4-a5ea-b3c09000f921,2023-01-24 10:24:43.449809,865.0726185455846,"Barnes, Robinson and Lucero",Grocery,7391,False
e89171e4-a751-4bf7-9a11-cb574e737260,2023-11-07 01:13:34.715997,748.521863225297,Bass-Fisher,Clothing,6611,False
8df3f1af-2fe1-4a6e-bb36-59f5e79e2f34,2022-08-22 19:27:18.504663,941.4981964044542,"Porter, Lutz and Nunez",Clothing,9748,False
4482b9cb-fc38-4441-9929-95975be80b85,2023-04-22 14:46:10.494045,869.4307415332422,Gibson-Ramsey,Entertainment,7290,False
3296bde7-d035-42cb-9cfa-4659ef0ccf9d,2020-07-27 04:09:53.490734,291.63150740623394,"Hicks, Norris and Morales",Grocery,7368,False
ecdaa5dc-e7c5-42cd-8d0a-3cd2d8bf175a,2021-03-19 08:19:11.416912,270.1669572649414,Baker-Stein,Clothing,4647,False
b6257715-49cb-40c9-8859-11a63482f041,2022-06-01 11:35:08.050737,157.36714237111687,Gaines and Sons,Electronics,6396,False
cc08d952-80e2-47b2-962f-f7c9b7db06a5,2022-03-30 20:06:19.455177,172.207130213261,Gonzalez-White,Clothing,3165,False
0b935cd2-71cc-4789-82e6-e01041098c92,2023-09-02 08:24:47.363734,567.2788475332891,Goodman-Griffin,Electronics,7048,False
a92aa878-a0f0-42a2-b3f4-6c41bdc807a6,2020-09-03 08:34:28.261642,793.0746811717158,Murray-Price,Clothing,9529,True
6925453a-c5af-4d68-a570-108dae9ac4f0,2023-11-04 04:51:18.380154,233.67999456225962,"Owens, Armstrong and Baxter",Entertainment,5850,False
659d5e74-5eb0-4722-8703-cfbae074858a,2021-04-16 23:31:41.828414,666.1129309444151,Mcdonald and Sons,Entertainment,6387,False
97d7dd3a-8e41-432b-ae67-eade80acdf27,2020-11-10 09:54:50.103715,442.9901770551551,Chan LLC,Entertainment,7373,False
c240c54a-b922-4c05-8f44-b216d576aab7,2021-08-18 04:30:45.648072,608.7198773185522,Floyd PLC,Grocery,8663,False
66dfb286-7e4d-4f38-9dc6-557df2d957ce,2021-11-24 04:44:08.133268,919.6129985586823,Phillips Group,Utilities,7939,True
a0673cef-e190-48ad-878c-901a5dfb5231,2020-09-21 22:24:16.825866,379.94491352804533,Porter-Hurley,Clothing,6243,False
a8d33718-125a-4e40-aa99-a8b2bfbb05ab,2020-07-27 13:39:58.797016,640.1116373463265,"Sanchez, Odonnell and Berg",Utilities,9988,False
ff29de61-c79f-45b4-b63d-ed8dc5d6dd88,2024-02-14 02:44:40.341441,213.09199270638592,"Martinez, Wong and Rhodes",Entertainment,7965,False
d1f60dfc-b7f7-46d6-9a08-e7ce7c45ac72,2024-02-25 09:01:06.272526,766.2117570925146,"Vaughan, Wilson and Meyer",Entertainment,5969,False
72726750-f0d7-4cf7-a528-88d502089a3b,2023-11-30 14:31:01.075586,789.9122374672601,Blackwell Group,Utilities,5458,False
dd62c576-b97c-45a9-ae9f-138f44e86ac9,2020-01-24 13:37:23.219992,295.53529408942853,Sweeney and Sons,Entertainment,7531,False
0027fe9c-928c-47c4-8002-537026dd5965,2021-04-22 09:46:01.113612,398.6634586559338,"Little, Castillo and White",Clothing,7156,False
307c443f-1bb0-464e-a8e5-02dd7337498f,2023-03-14 19:04:14.463278,157.20706654184397,"Sanchez, Banks and Bradley",Electronics,1451,False
0c1972d7-7b42-45d6-a5c3-c8ecdd7e1cd3,2020-12-13 20:40:37.372401,769.98886057942,Kim LLC,Electronics,2853,False
81abb931-efc7-42bb-b5b8-02128eabeaf5,2021-03-26 23:59:54.066185,192.82485355024048,Camacho-Simmons,Electronics,3288,False
649b677e-4f86-4235-a622-186f58393e3a,2022-04-11 11:43:01.283329,657.2671753802261,Vaughn-Carlson,Utilities,9674,False
badc029e-1a4b-4bf9-9dfe-a92977a8b9b8,2024-05-02 12:16:09.619471,833.8976675155752,"Fritz, Clark and Robbins",Entertainment,8162,False
5c18a057-1455-4db8-8004-8c01be92838a,2024-02-24 11:25:03.534001,575.4828107215974,"Ryan, Houston and Hall",Grocery,9224,False
b99dbcce-b1e4-411c-b4d1-69d8b525aa2c,2021-09-28 10:25:29.770420,146.33777025870123,Garza-Gonzalez,Entertainment,4542,False
e214af60-dfac-4655-b1be-78b280144709,2021-03-01 00:01:50.342138,882.9599146599805,"Robinson, Boyd and Young",Utilities,7303,False
e14f0b86-4ae5-433d-bfe6-97966333fba4,2022-01-31 15:43:52.418994,220.45379540883144,Bates-King,Clothing,5165,False
8b1d8c97-f9a3-4d02-befc-4a94471f5c0b,2023-06-06 11:43:23.973370,586.7767219706305,Mayer Inc,Grocery,5153,False
6d562fd3-a28b-4f8c-a38b-33b40725e97f,2024-01-01 23:10:58.984601,729.2462795187895,Watts-Camacho,Utilities,9968,False
7c386cc0-3655-41d3-a310-6c2fc78e9465,2024-02-14 04:08:13.574826,804.4714217842633,Madden Ltd,Entertainment,4237,False
02a3c1da-07ba-4437-b06c-6689325d130a,2020-01-11 18:39:08.665265,755.2620903515714,"Miller, Sanchez and Miller",Utilities,1868,False
fe22e9c3-8b47-4bd8-8e80-cd752dbc0bf2,2024-03-24 13:42:01.141770,944.4028240815726,Miller LLC,Entertainment,1894,False
fbadf7ad-6756-40b4-818d-7c524097b312,2022-05-06 10:24:28.634642,130.53990540034147,Sullivan PLC,Utilities,2750,False
ffd56362-f78f-4994-84fe-98e588f44cb6,2022-06-08 13:52:08.752941,712.5512624882527,Johnson-Stewart,Entertainment,2488,False
3f5e1e32-9897-4df8-92c0-09784f45eccb,2021-07-04 17:48:47.176488,271.6828258486737,Martinez Inc,Grocery,2915,False
d78562cf-3250-4b82-aff8-3e7a701b369c,2020-09-02 14:30:58.655247,360.610552322635,"Henry, Lamb and Branch",Clothing,2029,False
40814ad1-fdad-479d-9aee-219daeb7f45a,2021-02-12 03:36:15.652788,525.9340318997099,Foster-Watson,Electronics,4336,False
f1070a9f-09f2-4362-afa1-00b35c977346,2020-08-03 17:59:56.961160,193.96314488991513,Ford Group,Utilities,4391,False
b3012422-5237-43ef-a811-d313fc07a3f8,2020-05-26 20:11:05.536634,431.1604594754547,Peters-Williams,Entertainment,5085,False
ed21cdd2-6f6b-4d55-af89-9b7ce27157d3,2023-03-05 17:23:14.822056,593.4947333808326,Harris and Sons,Electronics,1294,False
e006b4ea-d7f1-4a27-b1ab-30b4c9745868,2023-04-15 20:33:47.257567,678.4725711423706,"Decker, Morris and Kramer",Utilities,6949,False
de430513-cf7c-4308-bcaa-2489a0ba96af,2020-11-13 20:41:01.034643,716.5109381487001,Nash-Hancock,Electronics,7894,False
ffdad195-9c46-4c2a-9d31-20ec14fa51d3,2023-06-03 20:06:23.779460,397.0969593799819,"Burnett, Montes and Hawkins",Entertainment,3760,False
074e3ff9-cb92-4c8f-9400-bae247032bd6,2020-03-06 10:49:51.053119,856.1809961082121,Smith-Soto,Clothing,3068,False
ba0adcdb-6ebd-4567-8789-04e3857fb233,2020-10-25 04:54:33.359989,78.66724473794163,"Swanson, Gonzalez and Pratt",Electronics,9394,False
0371ad99-a58a-4248-83ec-cc9748e88b1d,2022-09-09 05:17:20.182249,392.37345150699457,Munoz-Mcdonald,Grocery,1742,False
06131466-e4b3-4876-96b6-c644d7a59396,2022-01-10 05:59:49.100702,766.4522974848695,Hill-Cameron,Electronics,5153,False
038caf1d-fd92-41c9-93bf-8ffc973d86ce,2021-02-25 13:03:07.115258,472.3551169204335,Pierce and Sons,Clothing,3267,False
69c6a7a6-a3b9-4a51-b85e-672ebbc8f220,2020-08-22 14:58:25.569756,16.987950737324677,Green PLC,Entertainment,3189,False
47848cc9-f103-4581-b441-154b4391fb26,2023-12-22 04:37:39.954893,431.698681292965,"Holland, Thompson and Deleon",Clothing,7778,True
e7ce26c5-fc12-49ec-b0b9-5a351a50a745,2021-07-19 15:06:21.128345,478.51686406150174,Morrison LLC,Clothing,8107,False
33bea17c-d6e7-475a-b290-e760b53e5d6b,2024-04-05 03:23:23.077066,161.30898257892758,"Johnson, Martinez and Melton",Grocery,4485,False
cb5703d8-2253-424b-b4e0-cfb194ea5f4b,2021-08-20 15:13:34.775250,581.531713420687,Barron LLC,Grocery,4332,False
8aba437d-af54-4407-a849-b92230fd23ba,2022-08-15 19:33:19.469831,585.8390125372894,Frank Ltd,Electronics,8941,False
11f9bceb-3e51-47b0-808e-5d95dee7ee14,2020-10-13 05:21:47.267680,578.6849601629838,Coleman-Hernandez,Entertainment,3182,False
846b5433-ac74-4374-902f-bbb11f60cf1b,2023-10-20 13:58:20.870379,459.4496003526519,Lyons-Santana,Utilities,1299,False
dad72a23-9950-4eac-a2ee-d7db36c972ae,2022-04-21 22:53:35.378890,194.04070263486219,Cochran Group,Entertainment,4677,False
db3ad781-7437-41ea-a909-6596143843ae,2021-01-22 03:55:48.910018,176.3205685692406,Perez-Brennan,Grocery,7395,False
09605776-4d54-484f-86aa-506367ceb5ac,2021-11-24 09:50:31.597934,938.9491163498483,Young-Smith,Entertainment,6900,False
a3199d0a-7e0c-4ee2-9683-d1af3d466ba6,2023-05-22 20:06:53.423750,953.8396917935971,"Mcclure, Andrews and Fields",Grocery,9447,False
c8c4a806-35f5-40bf-8b10-c47d6d474ba3,2022-11-23 03:16:59.478028,858.3895630664019,Butler Ltd,Electronics,1778,False
3cefb1d0-0757-4f8d-a368-f3117ea58506,2022-03-05 08:40:07.338948,39.031881893852386,"Lowe, Davis and Jacobs",Entertainment,4232,True
bfe4fe59-af44-4a36-939b-7a7b6a4596a3,2022-08-21 06:38:35.405487,489.66893829454654,"Strickland, Valenzuela and Martin",Grocery,9882,False
1d3db7c3-05d8-4516-9a08-d4ee61c52fde,2021-07-17 10:34:36.766146,518.2942987381679,"Brooks, Brown and Young",Grocery,6193,False
83cada51-4957-439f-97c2-d6739a57af08,2023-02-04 19:28:24.090431,668.4220051567812,Cardenas LLC,Clothing,1770,False
f481c40d-0253-4eaf-8fc2-bf2ccfc665f7,2023-05-21 23:06:39.437205,587.7977214500198,"Reynolds, Walters and Atkinson",Electronics,7249,False
a08d4e4d-4526-47d4-980d-09fffad80bf3,2021-07-22 23:40:54.318045,713.1455913717327,Bates Ltd,Electronics,6368,False
381f07d3-7f71-4bd5-a606-8379283d4d14,2022-10-02 14:20:07.737605,487.76574067525087,"Hutchinson, Hill and Hamilton",Electronics,1638,False
efd3b39e-1e11-44a5-97cc-3467c9697367,2020-12-30 02:59:38.369704,778.4682475482776,Jenkins-Parker,Grocery,4062,False
b0c2476c-52a7-4812-915a-7d569fe01b3a,2022-04-01 15:54:57.246014,995.9486701674165,"Bird, Taylor and Flores",Utilities,1798,True
e6147260-bc7f-458c-942f-0f5d070a3df1,2022-04-12 02:43:01.790582,56.76542723661736,Long-Rocha,Grocery,3314,False
b8529046-1e5b-4604-a9cc-ba0dbb93c7da,2022-04-27 18:26:51.232502,27.484068158975557,Williamson Ltd,Entertainment,6074,False
03ee49c8-54fd-434b-92b0-7df7ce0ae6ce,2020-08-10 05:00:24.360961,615.4768736965043,Gutierrez and Sons,Grocery,7810,False
60222a5c-d2a5-4eb2-9888-03b88e24ed77,2022-09-04 14:08:28.245091,698.3646898596011,English PLC,Utilities,1479,False
6095ddd9-a3c1-44bb-ad1b-ee21ae69e0c3,2023-07-17 16:37:42.929588,672.8754599657192,"Keith, Carson and Mcdonald",Entertainment,7686,False
e74e3473-2391-4177-b9f1-7a244b5756d8,2020-03-13 05:22:15.740906,829.7167330064136,"Hayes, Hall and Alvarez",Electronics,9577,False
02e23b44-86dc-426a-80ec-4dbbcd9dcaed,2021-03-16 01:25:27.825101,757.1084081090991,Ortiz-Castro,Grocery,2431,False
f3aa9340-f5de-4d04-a867-4348489890e8,2022-06-29 07:16:31.545497,429.5652139954407,Roth Ltd,Clothing,8663,False
08b9d1aa-4296-4571-beaf-98f5d6905389,2022-04-19 08:24:20.343531,315.36618733364253,Vincent and Sons,Utilities,9675,False
ff3b3e56-f866-4b0a-992a-3f73e11c7142,2022-01-12 10:20:58.547466,305.97092092022274,Sanders-Pena,Utilities,3006,False
aa1cd917-0ba0-4fd7-b088-b0eae1169806,2022-08-28 07:47:33.032703,514.8752423507046,Russell-Le,Utilities,3120,False
28e9bcaa-c16b-4794-8684-d715b7a4a29c,2022-10-25 18:15:37.417659,15.945794225213055,Hutchinson-Garcia,Clothing,8526,False
40329a42-1d77-4de0-b9c9-8b3ba2580be2,2020-07-05 15:03:50.299879,645.8086085535039,Cook PLC,Grocery,9460,False
d1b7d4f7-1f55-46c7-8bc4-990b472b3c86,2022-01-07 17:27:36.597442,255.50567936204703,Baker-Perry,Electronics,5255,False
d768eda8-0ab4-430e-a96f-ec8bdd7a1327,2021-06-29 08:14:42.149085,532.5114767679482,Brown Group,Utilities,8567,False
7d78bab0-cd91-4856-b887-f212eb8a99dd,2023-04-28 17:10:30.189593,41.24206849995771,"Allen, Mayo and May",Entertainment,5350,False
00636be6-8b5b-42fc-a1bd-97b61d12fa49,2023-06-26 03:58:03.686081,157.16215549939307,Hall-Smith,Entertainment,4988,False
793d39b9-ff22-4093-b170-44d046b245d2,2021-04-12 10:20:36.201392,911.7097363071057,Holmes-Anderson,Entertainment,2736,False
d3c2c6d0-5b64-406f-aa23-60408862c32a,2021-03-04 13:59:55.348996,358.9719575813635,Douglas PLC,Electronics,1495,False
b248aa68-5a5a-4150-960d-13e0a7ef0add,2020-04-15 08:30:58.338241,881.3248717255275,Scott-Dougherty,Grocery,4028,False
031fd72a-b51f-481f-837a-efab58e4152d,2022-06-22 23:06:21.788457,994.5001795962913,"Palmer, Johnson and Lang",Entertainment,2855,False
07adbe88-3f2b-464a-8816-216c7ff09e8e,2022-03-16 23:50:10.765066,381.97034500344915,Clark Ltd,Entertainment,4241,False
4879ba83-1180-49f8-a15d-79ed140660e7,2022-01-01 08:41:21.798091,401.9383181170251,Williams Group,Entertainment,3023,False
c2fa4587-64a9-447b-96e1-5c86816ff16a,2021-06-08 00:38:57.747430,128.4738598341532,Johnson-Lee,Electronics,4077,False
4764d1a3-1796-4d71-ba80-fa8df4673bb2,2024-03-20 22:25:33.302737,115.53093417096491,Moreno Inc,Entertainment,6553,False
c27c83a9-6f22-4cda-b266-afde70a6551a,2021-01-16 20:18:44.800928,757.5818209293838,"Washington, Baker and Meadows",Grocery,6896,False
7b810d85-9c0c-4906-95b5-5de7bb782843,2023-11-24 16:08:26.388633,101.32203004677773,Grant-Freeman,Entertainment,3620,False
b0219243-7bc9-44aa-af35-4e71751e033e,2021-12-12 05:10:26.070686,348.0184522963754,Taylor Inc,Grocery,2430,False
16a59d8c-8512-4548-9852-1a7836cd0505,2020-07-13 00:57:06.481707,24.435815407183995,"Martin, George and Bailey",Entertainment,4978,False
f314f034-f4e3-4f9c-a5f7-e4deba0e774a,2021-12-28 06:30:54.171439,561.2968462484306,Jarvis Group,Electronics,9101,False
576e9387-a47b-4c3e-a299-de7b3038d22c,2022-10-23 22:37:15.412885,395.4292864807431,Flores Ltd,Entertainment,3990,True
af3bcac0-129b-4dba-a93a-89774670907e,2024-03-04 03:38:51.499837,426.1686306807831,"Leonard, Ward and Boyle",Clothing,8806,False
5d3d2ee0-c870-4885-b315-e89cd6be4a81,2022-08-06 07:42:02.787938,526.7277770591307,"Brown, Simpson and Roberts",Clothing,8061,False
61590dc0-80d3-4567-b784-8ccb69ced793,2022-08-05 02:56:38.989139,335.1889519804315,Moore Inc,Clothing,7767,False
2c23949d-fe8f-4cd9-b807-3cebae57f662,2023-03-30 03:36:44.743673,952.8441072362701,"Nicholson, Young and Wright",Grocery,5129,True
493d0e03-fa5f-44e6-8380-ea000dbb89d8,2023-06-28 02:26:16.267449,424.8412648261324,Kramer-Gray,Entertainment,5156,False
0558e61a-90d8-4741-8252-70090e043f15,2020-05-19 12:55:55.112911,210.2794403431588,"Harris, Diaz and Anderson",Grocery,1608,False
0c7845f7-8617-40ac-b267-78d538ba4544,2022-01-15 19:32:26.411445,253.39634089965122,Bell LLC,Entertainment,9904,False
d52e2780-f7ef-4268-8a91-b435778c22f4,2020-09-04 22:28:26.521350,689.0560531473902,Boyd Inc,Entertainment,4348,False
17b1bc95-e0a4-4259-ba1c-f160b685816f,2023-05-23 18:37:10.193825,783.1059511379624,Carrillo Ltd,Utilities,9111,False
539219b6-1a33-40f4-a4b6-fa3929f7e867,2022-07-17 22:41:47.336757,761.0721155981654,"Torres, Smith and Anderson",Electronics,8513,False
5d88202c-1890-4c13-870e-e1423c25c99c,2021-04-15 02:19:17.998283,429.51716999104076,"Richardson, Wolf and Ellis",Electronics,2255,False
30d8399f-b055-4a61-95bb-bf944ce35c70,2023-06-10 11:26:34.903565,413.0018273145955,Williams Inc,Clothing,2895,False
f85abd53-fe96-41a4-b942-100fdc42bb63,2023-08-03 21:12:02.905366,833.0642478286986,"Williams, Mckinney and Flynn",Entertainment,3756,False
cf3d9186-2e6f-4837-ba8f-a52d3ff129f0,2020-03-01 18:51:19.419999,513.4916100922454,"Krueger, Elliott and Roman",Grocery,5420,False
61356fae-3ee8-4af3-b0b7-886555f84e9a,2024-04-16 04:56:41.125642,829.8026416033738,Shannon-Norris,Clothing,6618,False
765bf86d-a9c7-4d18-ad2a-d5572fd8be52,2023-08-25 10:39:10.922510,862.5849573233643,"Salas, Whitney and Garcia",Electronics,1032,False
1ad5f43b-cf75-4411-ac2b-62ed9bd19188,2023-11-13 01:55:10.506444,659.5452261690222,Garcia Group,Grocery,5278,False
0e564dbb-fbff-4420-a9c9-a930fd0413cf,2021-01-15 05:44:26.578454,495.34829624139735,Roman PLC,Electronics,2446,False
3c17374d-0106-445d-af6e-1a252cd28b2f,2021-06-05 20:05:57.285003,807.6170437132175,Delgado PLC,Utilities,4198,False
82260c5d-f2d4-4bd5-b3be-1395fa11c8d5,2020-07-08 07:35:58.452291,461.32420095966023,Roberts LLC,Clothing,2817,False
57afbe7b-6150-4f59-a9c7-925221298c02,2021-08-21 12:57:13.482529,918.7946134084774,Rodriguez-Herrera,Clothing,4359,False
0360db92-0bed-4128-8293-4a2b195e797c,2020-09-11 06:35:34.023952,744.3253749023893,Dickerson Group,Grocery,5963,False
faaf4eec-8186-4d26-97d5-bfacddce36e6,2022-06-24 03:59:26.653076,331.01436122147555,Steele and Sons,Electronics,4354,False
4032ee8c-8824-47e3-87ea-e25a903b1ef9,2022-12-10 22:13:29.876763,226.1720521608269,"Thomas, Gonzalez and Vega",Grocery,8106,True
19ee3f5b-5320-413b-ace3-3d3f1d6134df,2022-03-22 12:58:33.026544,987.3595281949177,Miller PLC,Grocery,6332,False
66b37c7f-dc4e-46a2-b331-a75e57256d30,2020-10-14 20:04:38.712758,203.90473364775687,"Jones, Trujillo and Hendricks",Electronics,9233,False
da7f1f80-85db-4bfc-98c6-a82869256513,2020-07-04 10:03:06.833201,282.4659567113661,Thompson-Williams,Electronics,6528,False
19ec4336-8834-43fe-a116-7c5448f30d0b,2023-02-01 04:31:24.164742,359.38299612811454,"Baker, Valdez and Bruce",Grocery,5666,False
68bfea54-a06c-4c54-a759-18856e15b857,2021-03-09 11:13:14.935058,502.4776014914897,Turner Group,Entertainment,4376,True
9c74bc20-78da-45a6-b192-37b5d3582500,2020-01-18 13:25:10.707016,639.6109225842864,Jones-Williams,Entertainment,6672,False
1cf077c4-e439-4cf8-afad-d94214f79a86,2023-03-18 01:44:18.039340,666.1727689862549,Johnston Group,Grocery,6305,False
0d67bdf0-91ce-4998-884c-6f0dcd3ce2cc,2020-12-28 22:16:18.330640,772.7900609949562,Smith-Young,Grocery,2467,False
64060971-b8a7-4504-8582-6b0ee5db213a,2020-02-22 19:51:44.374676,115.04592265982772,"Mcneil, Marshall and Peterson",Clothing,5091,False
7ff3caf9-5ca6-4661-a4d0-d4e3ed97e9ed,2020-11-21 05:47:33.717930,150.70390695549114,Houston Ltd,Utilities,7669,False
0d856b07-d0f7-453a-a40a-f0f0f72b224c,2020-01-10 20:50:36.390105,684.7176982413052,"Moore, Frank and Reed",Entertainment,6813,False
947bc035-1f6d-4de9-82b8-9696fc4de0b2,2022-06-22 07:36:44.134516,93.09317472971473,Allen-Wright,Electronics,9636,False
849f744b-75aa-45ef-9ffb-a41411d81f91,2022-04-30 20:52:04.042419,687.893224904324,"Medina, Rich and Carter",Clothing,8470,False
daf4ba5c-17ed-4080-b367-d9c10d9e713d,2023-07-29 01:46:32.122509,450.0061667434444,Garcia-Anderson,Utilities,1923,False
40422be1-7d5a-4f74-a52c-45f5f4386c44,2022-11-23 14:15:55.249260,573.268027356695,"Chang, Hatfield and Wilson",Grocery,3747,False
6a5c1cc8-076f-49af-8837-086bfb7416db,2022-08-28 01:57:23.640930,834.9768977761115,Powell PLC,Entertainment,3070,False
595ab576-4f28-42a6-97ac-31803e193d08,2022-05-31 02:43:57.017022,369.9946293884215,Berry-Young,Entertainment,6531,False
d0012eaf-84d4-4497-92a6-1b1a7960c2f5,2023-01-23 20:42:25.485162,779.0955819567309,"Cook, Hogan and Kelly",Clothing,3088,True
0aa7276f-32bf-4fe3-b8c8-2c8187c2c7d7,2023-04-08 08:22:58.696909,315.2467057215277,"Lopez, Smith and Simmons",Utilities,4615,False
6b8acada-7070-4ae8-b9b3-18b851b7566f,2023-06-18 07:13:44.147358,906.9545075220258,Young Inc,Utilities,2293,False
8952c56a-dfad-4404-b5a7-d2b80ae6d80d,2022-10-10 23:51:26.659710,762.8618550608227,Collins-Clark,Grocery,6412,False
cdc65fb5-5e82-4a3e-841e-25e45df25e86,2024-05-06 10:33:27.966106,524.6784163981071,Moreno Inc,Electronics,3973,False
f1719e75-10e5-4ca6-b046-129c8f7810d6,2024-01-23 00:29:11.200761,863.4060768638395,"Perry, Moore and Smith",Clothing,8771,False
7148c52d-4d3a-46dd-996f-33532ac9e165,2024-05-15 17:12:17.671429,415.29930899669904,"Ayers, Bell and Tucker",Electronics,8403,False
082378ce-a56c-4aaa-955d-c8df1b1daa95,2024-02-11 04:58:26.860949,629.8789809389792,"Watkins, Miranda and Price",Utilities,7096,False
86d49b82-1be0-4204-9db8-657e71d82761,2022-11-01 13:32:47.835923,583.6472146088754,"Perkins, Mayer and Gutierrez",Utilities,4303,False
8d846c82-8f20-43e2-8b09-89f2ca2f07a9,2022-03-30 05:37:38.465228,399.27034376751106,Ayala LLC,Grocery,5696,False
29ecc118-012c-495e-90b9-99b3d2da0365,2023-08-23 05:41:20.606944,177.3125356323059,"White, Wright and Simpson",Grocery,1197,False
993d279f-22e3-4e3d-99d4-11a1417c1fb5,2023-04-15 00:43:35.095275,597.0606415654383,Herrera LLC,Entertainment,3199,False
1df1a9fc-d09b-428d-8664-5e8a223202ac,2021-04-10 21:02:06.016492,86.92207917274476,Strickland-Mathews,Clothing,5013,False
5ff5219b-1cb9-46f7-8565-2132afc3bb32,2022-08-25 22:21:05.631869,266.8678664873373,Lloyd Group,Entertainment,4824,False
c165d6c8-cdbf-47bf-ad07-264f8f43b700,2022-12-06 10:51:53.395108,70.71397811585578,Jones Group,Entertainment,6677,False
299b8d74-d146-40b1-aab6-2713f9aaab7f,2023-03-27 06:24:17.610145,174.31177427745482,Lutz Inc,Electronics,9870,False
46125a8a-f50e-4403-8905-eb89812a76ab,2022-03-27 05:13:39.964458,399.22523136616957,Smith PLC,Electronics,3299,False
925c131f-d098-49e8-a3d9-c92a4bfa0706,2021-05-31 03:55:17.813707,115.59505706652169,Phillips PLC,Electronics,4631,False
8f1b0a12-c9d8-4032-adfc-a218d2f018cb,2024-04-20 02:08:27.047332,603.8469415970009,"Weiss, Rodriguez and Bartlett",Grocery,4112,True
d59e48b3-fa5a-4c9a-8007-6efdf5d822c2,2020-01-25 15:05:50.822594,994.872705908302,Becker Ltd,Electronics,9424,False
52793301-87e1-4ecd-9a7a-4a2e7016ae4d,2021-05-12 19:35:05.718845,225.71574717853892,Lang and Sons,Utilities,2718,False
bf408f75-7845-4b5d-887e-75e64db24505,2024-02-26 11:09:46.455026,229.7823653481406,"Johnson, Dickerson and Jones",Electronics,5692,False
ca7aefb5-d040-4f5e-b8e4-dec4c8bdc700,2020-07-10 13:38:02.346680,940.1452312865707,Olson and Sons,Grocery,2097,False
29f74f0f-8542-4df6-8c48-79ae1ced4dc0,2023-06-11 07:34:48.563455,978.2930481131845,Becker-Stevens,Grocery,5911,False
a8c31b4d-e4f7-4cd5-a755-2679a2f13214,2020-01-06 04:08:05.156213,84.72168746131788,"Garcia, Brown and Nelson",Electronics,3768,True
e0635aef-8c54-49bc-b5f3-03203d7cc0f7,2022-01-29 14:28:55.174136,404.60890678200826,"Mcintyre, Martinez and Tucker",Electronics,7629,False
fb971a93-f96a-4e82-acf5-6ca87c672392,2022-05-22 13:18:17.606490,819.7144198018159,"Mason, Freeman and Bush",Grocery,5403,False
d31019c6-e61c-443b-b4e9-48ee5dd56d0e,2024-02-12 06:20:53.704172,170.33573562025782,"West, Thomas and Marshall",Clothing,6736,False
1464b740-3a0b-4147-ae08-159f03773f24,2023-06-16 08:12:30.118582,293.758944162553,Clark Group,Utilities,2114,False
02f23a61-fa38-4568-8bcc-31be5d5699d4,2022-07-21 15:46:33.388849,776.5458254707155,"Cooper, Bruce and Lewis",Electronics,1958,False
a7d200b9-b8e2-4c05-a086-c85a38e5e32c,2023-06-07 03:17:11.211504,532.3545905899832,Johnson Inc,Entertainment,4933,False
